,close,high,low,open,time,volumefrom,volumeto,timestamp
0,15000.0,15000.0,15000.0,15000.0,1514152800,0.0,0.0,2017-12-25 07:00:00
1,15000.0,15000.0,15000.0,15000.0,1514156400,0.0,0.0,2017-12-25 08:00:00
2,15000.0,15000.0,15000.0,15000.0,1514160000,0.0,0.0,2017-12-25 09:00:00
3,15100.0,15100.0,15000.0,15000.0,1514163600,0.00696,105.1,2017-12-25 10:00:00
4,15100.0,15100.0,15100.0,15100.0,1514167200,0.0,0.0,2017-12-25 11:00:00
5,15100.0,15100.0,15100.0,15100.0,1514170800,0.0,0.0,2017-12-25 12:00:00
6,15100.0,15100.0,15100.0,15100.0,1514174400,0.0,0.0,2017-12-25 13:00:00
7,15100.0,15100.0,15100.0,15100.0,1514178000,0.0,0.0,2017-12-25 14:00:00
8,15120.0,15120.0,15100.0,15100.0,1514181600,0.0003982,6.02,2017-12-25 15:00:00
9,15120.0,15120.0,15120.0,15120.0,1514185200,0.0,0.0,2017-12-25 16:00:00
10,15120.0,15120.0,15120.0,15120.0,1514188800,0.0,0.0,2017-12-25 17:00:00
11,15120.0,15120.0,15120.0,15120.0,1514192400,0.0,0.0,2017-12-25 18:00:00
12,15120.0,15120.0,15120.0,15120.0,1514196000,0.0,0.0,2017-12-25 19:00:00
13,15120.0,15120.0,15120.0,15120.0,1514199600,0.0,0.0,2017-12-25 20:00:00
14,16000.0,16000.0,15120.0,15120.0,1514203200,0.02491,398.6,2017-12-25 21:00:00
15,16000.0,16000.0,16000.0,16000.0,1514206800,0.0,0.0,2017-12-25 22:00:00
16,16000.0,16000.0,16000.0,16000.0,1514210400,0.0,0.0,2017-12-25 23:00:00
17,15126.0,16000.0,15126.0,16000.0,1514214000,0.0002818,4.26,2017-12-26 00:00:00
18,15126.0,15126.0,15126.0,15126.0,1514217600,0.0,0.0,2017-12-26 01:00:00
19,15126.0,15126.0,15126.0,15126.0,1514221200,0.0,0.0,2017-12-26 02:00:00
20,15126.0,15126.0,15126.0,15126.0,1514224800,0.0,0.0,2017-12-26 03:00:00
21,15500.0,15500.0,15126.0,15126.0,1514228400,0.174,2697.58,2017-12-26 04:00:00
22,15500.0,15500.0,15500.0,15500.0,1514232000,0.0,0.0,2017-12-26 05:00:00
23,15500.0,15500.0,15500.0,15500.0,1514235600,0.0452,700.6,2017-12-26 06:00:00
