,close,high,low,open,time,volumefrom,volumeto,timestamp
0,530,530,530,530,1514152800,0,0,2017-12-25 07:00:00
1,530,530,530,530,1514156400,0,0,2017-12-25 08:00:00
2,530,530,530,530,1514160000,0,0,2017-12-25 09:00:00
3,530,530,530,530,1514163600,0,0,2017-12-25 10:00:00
4,530,530,530,530,1514167200,0,0,2017-12-25 11:00:00
5,530,530,530,530,1514170800,0,0,2017-12-25 12:00:00
6,530,530,530,530,1514174400,0,0,2017-12-25 13:00:00
7,530,530,530,530,1514178000,0,0,2017-12-25 14:00:00
8,530,530,530,530,1514181600,0,0,2017-12-25 15:00:00
9,530,530,530,530,1514185200,0,0,2017-12-25 16:00:00
10,530,530,530,530,1514188800,0,0,2017-12-25 17:00:00
11,530,530,530,530,1514192400,0,0,2017-12-25 18:00:00
12,530,530,530,530,1514196000,0,0,2017-12-25 19:00:00
13,530,530,530,530,1514199600,0,0,2017-12-25 20:00:00
14,530,530,530,530,1514203200,0,0,2017-12-25 21:00:00
15,530,530,530,530,1514206800,0,0,2017-12-25 22:00:00
16,530,530,530,530,1514210400,0,0,2017-12-25 23:00:00
17,530,530,530,530,1514214000,0,0,2017-12-26 00:00:00
18,530,530,530,530,1514217600,0,0,2017-12-26 01:00:00
19,530,530,530,530,1514221200,0,0,2017-12-26 02:00:00
20,530,530,530,530,1514224800,0,0,2017-12-26 03:00:00
21,530,530,530,530,1514228400,0,0,2017-12-26 04:00:00
22,530,530,530,530,1514232000,0,0,2017-12-26 05:00:00
23,530,530,530,530,1514235600,0,0,2017-12-26 06:00:00
24,530,530,530,530,1514239200,0,0,2017-12-26 07:00:00
25,530,530,530,530,1514242800,0,0,2017-12-26 08:00:00
26,530,530,530,530,1514246400,0,0,2017-12-26 09:00:00
27,530,530,530,530,1514250000,0,0,2017-12-26 10:00:00
28,530,530,530,530,1514253600,0,0,2017-12-26 11:00:00
29,530,530,530,530,1514257200,0,0,2017-12-26 12:00:00
30,530,530,530,530,1514260800,0,0,2017-12-26 13:00:00
31,530,530,530,530,1514264400,0,0,2017-12-26 14:00:00
32,530,530,530,530,1514268000,0,0,2017-12-26 15:00:00
33,530,530,530,530,1514271600,0,0,2017-12-26 16:00:00
34,530,530,530,530,1514275200,0,0,2017-12-26 17:00:00
35,530,530,530,530,1514278800,0,0,2017-12-26 18:00:00
36,530,530,530,530,1514282400,0,0,2017-12-26 19:00:00
37,530,530,530,530,1514286000,0,0,2017-12-26 20:00:00
38,530,530,530,530,1514289600,0,0,2017-12-26 21:00:00
39,530,530,530,530,1514293200,0,0,2017-12-26 22:00:00
40,530,530,530,530,1514296800,0,0,2017-12-26 23:00:00
41,530,530,530,530,1514300400,0,0,2017-12-27 00:00:00
42,530,530,530,530,1514304000,0,0,2017-12-27 01:00:00
43,530,530,530,530,1514307600,0,0,2017-12-27 02:00:00
44,530,530,530,530,1514311200,0,0,2017-12-27 03:00:00
45,530,530,530,530,1514314800,0,0,2017-12-27 04:00:00
46,530,530,530,530,1514318400,0,0,2017-12-27 05:00:00
47,530,530,530,530,1514322000,0,0,2017-12-27 06:00:00
48,530,530,530,530,1514325600,0,0,2017-12-27 07:00:00
49,530,530,530,530,1514329200,0,0,2017-12-27 08:00:00
50,530,530,530,530,1514332800,0,0,2017-12-27 09:00:00
51,530,530,530,530,1514336400,0,0,2017-12-27 10:00:00
52,530,530,530,530,1514340000,0,0,2017-12-27 11:00:00
53,530,530,530,530,1514343600,0,0,2017-12-27 12:00:00
54,530,530,530,530,1514347200,0,0,2017-12-27 13:00:00
55,530,530,530,530,1514350800,0,0,2017-12-27 14:00:00
56,530,530,530,530,1514354400,0,0,2017-12-27 15:00:00
57,530,530,530,530,1514358000,0,0,2017-12-27 16:00:00
58,530,530,530,530,1514361600,0,0,2017-12-27 17:00:00
59,530,530,530,530,1514365200,0,0,2017-12-27 18:00:00
60,530,530,530,530,1514368800,0,0,2017-12-27 19:00:00
61,530,530,530,530,1514372400,0,0,2017-12-27 20:00:00
62,530,530,530,530,1514376000,0,0,2017-12-27 21:00:00
63,530,530,530,530,1514379600,0,0,2017-12-27 22:00:00
64,530,530,530,530,1514383200,0,0,2017-12-27 23:00:00
65,530,530,530,530,1514386800,0,0,2017-12-28 00:00:00
66,530,530,530,530,1514390400,0,0,2017-12-28 01:00:00
67,530,530,530,530,1514394000,0,0,2017-12-28 02:00:00
68,530,530,530,530,1514397600,0,0,2017-12-28 03:00:00
69,530,530,530,530,1514401200,0,0,2017-12-28 04:00:00
70,530,530,530,530,1514404800,0,0,2017-12-28 05:00:00
71,530,530,530,530,1514408400,0,0,2017-12-28 06:00:00
72,530,530,530,530,1514412000,0,0,2017-12-28 07:00:00
73,530,530,530,530,1514415600,0,0,2017-12-28 08:00:00
74,530,530,530,530,1514419200,0,0,2017-12-28 09:00:00
75,530,530,530,530,1514422800,0,0,2017-12-28 10:00:00
76,530,530,530,530,1514426400,0,0,2017-12-28 11:00:00
77,530,530,530,530,1514430000,0,0,2017-12-28 12:00:00
78,530,530,530,530,1514433600,0,0,2017-12-28 13:00:00
79,530,530,530,530,1514437200,0,0,2017-12-28 14:00:00
80,530,530,530,530,1514440800,0,0,2017-12-28 15:00:00
81,530,530,530,530,1514444400,0,0,2017-12-28 16:00:00
82,530,530,530,530,1514448000,0,0,2017-12-28 17:00:00
83,530,530,530,530,1514451600,0,0,2017-12-28 18:00:00
84,530,530,530,530,1514455200,0,0,2017-12-28 19:00:00
85,530,530,530,530,1514458800,0,0,2017-12-28 20:00:00
86,530,530,530,530,1514462400,0,0,2017-12-28 21:00:00
87,530,530,530,530,1514466000,0,0,2017-12-28 22:00:00
88,530,530,530,530,1514469600,0,0,2017-12-28 23:00:00
89,530,530,530,530,1514473200,0,0,2017-12-29 00:00:00
90,530,530,530,530,1514476800,0,0,2017-12-29 01:00:00
91,530,530,530,530,1514480400,0,0,2017-12-29 02:00:00
92,530,530,530,530,1514484000,0,0,2017-12-29 03:00:00
93,530,530,530,530,1514487600,0,0,2017-12-29 04:00:00
94,530,530,530,530,1514491200,0,0,2017-12-29 05:00:00
95,530,530,530,530,1514494800,0,0,2017-12-29 06:00:00
96,530,530,530,530,1514498400,0,0,2017-12-29 07:00:00
97,530,530,530,530,1514502000,0,0,2017-12-29 08:00:00
98,530,530,530,530,1514505600,0,0,2017-12-29 09:00:00
99,530,530,530,530,1514509200,0,0,2017-12-29 10:00:00
100,530,530,530,530,1514512800,0,0,2017-12-29 11:00:00
101,530,530,530,530,1514516400,0,0,2017-12-29 12:00:00
102,530,530,530,530,1514520000,0,0,2017-12-29 13:00:00
103,530,530,530,530,1514523600,0,0,2017-12-29 14:00:00
104,530,530,530,530,1514527200,0,0,2017-12-29 15:00:00
105,530,530,530,530,1514530800,0,0,2017-12-29 16:00:00
106,530,530,530,530,1514534400,0,0,2017-12-29 17:00:00
107,530,530,530,530,1514538000,0,0,2017-12-29 18:00:00
108,530,530,530,530,1514541600,0,0,2017-12-29 19:00:00
109,530,530,530,530,1514545200,0,0,2017-12-29 20:00:00
110,530,530,530,530,1514548800,0,0,2017-12-29 21:00:00
111,530,530,530,530,1514552400,0,0,2017-12-29 22:00:00
112,530,530,530,530,1514556000,0,0,2017-12-29 23:00:00
113,530,530,530,530,1514559600,0,0,2017-12-30 00:00:00
114,530,530,530,530,1514563200,0,0,2017-12-30 01:00:00
115,530,530,530,530,1514566800,0,0,2017-12-30 02:00:00
116,530,530,530,530,1514570400,0,0,2017-12-30 03:00:00
117,530,530,530,530,1514574000,0,0,2017-12-30 04:00:00
118,530,530,530,530,1514577600,0,0,2017-12-30 05:00:00
119,530,530,530,530,1514581200,0,0,2017-12-30 06:00:00
120,530,530,530,530,1514584800,0,0,2017-12-30 07:00:00
121,530,530,530,530,1514588400,0,0,2017-12-30 08:00:00
122,530,530,530,530,1514592000,0,0,2017-12-30 09:00:00
123,530,530,530,530,1514595600,0,0,2017-12-30 10:00:00
124,530,530,530,530,1514599200,0,0,2017-12-30 11:00:00
125,530,530,530,530,1514602800,0,0,2017-12-30 12:00:00
126,530,530,530,530,1514606400,0,0,2017-12-30 13:00:00
127,530,530,530,530,1514610000,0,0,2017-12-30 14:00:00
128,530,530,530,530,1514613600,0,0,2017-12-30 15:00:00
129,530,530,530,530,1514617200,0,0,2017-12-30 16:00:00
130,530,530,530,530,1514620800,0,0,2017-12-30 17:00:00
