,close,high,low,open,time,volumefrom,volumeto,timestamp
0,2546,2546,2546,2546,1514152800,0,0,2017-12-25 07:00:00
1,2546,2546,2546,2546,1514156400,0,0,2017-12-25 08:00:00
2,2546,2546,2546,2546,1514160000,0,0,2017-12-25 09:00:00
3,2546,2546,2546,2546,1514163600,0,0,2017-12-25 10:00:00
4,2546,2546,2546,2546,1514167200,0,0,2017-12-25 11:00:00
5,2546,2546,2546,2546,1514170800,0,0,2017-12-25 12:00:00
6,2546,2546,2546,2546,1514174400,0,0,2017-12-25 13:00:00
7,2546,2546,2546,2546,1514178000,0,0,2017-12-25 14:00:00
8,2546,2546,2546,2546,1514181600,0,0,2017-12-25 15:00:00
9,2546,2546,2546,2546,1514185200,0,0,2017-12-25 16:00:00
10,2546,2546,2546,2546,1514188800,0,0,2017-12-25 17:00:00
11,2546,2546,2546,2546,1514192400,0,0,2017-12-25 18:00:00
12,2546,2546,2546,2546,1514196000,0,0,2017-12-25 19:00:00
13,2546,2546,2546,2546,1514199600,0,0,2017-12-25 20:00:00
14,2546,2546,2546,2546,1514203200,0,0,2017-12-25 21:00:00
15,2546,2546,2546,2546,1514206800,0,0,2017-12-25 22:00:00
16,2546,2546,2546,2546,1514210400,0,0,2017-12-25 23:00:00
17,2546,2546,2546,2546,1514214000,0,0,2017-12-26 00:00:00
18,2546,2546,2546,2546,1514217600,0,0,2017-12-26 01:00:00
19,2546,2546,2546,2546,1514221200,0,0,2017-12-26 02:00:00
20,2546,2546,2546,2546,1514224800,0,0,2017-12-26 03:00:00
21,2546,2546,2546,2546,1514228400,0,0,2017-12-26 04:00:00
22,2546,2546,2546,2546,1514232000,0,0,2017-12-26 05:00:00
23,2546,2546,2546,2546,1514235600,0,0,2017-12-26 06:00:00
24,2546,2546,2546,2546,1514239200,0,0,2017-12-26 07:00:00
25,2546,2546,2546,2546,1514242800,0,0,2017-12-26 08:00:00
26,2546,2546,2546,2546,1514246400,0,0,2017-12-26 09:00:00
27,2546,2546,2546,2546,1514250000,0,0,2017-12-26 10:00:00
28,2546,2546,2546,2546,1514253600,0,0,2017-12-26 11:00:00
29,2546,2546,2546,2546,1514257200,0,0,2017-12-26 12:00:00
30,2546,2546,2546,2546,1514260800,0,0,2017-12-26 13:00:00
